%  ASCII export :
%
%  Momentum is normalized to the product of particle's mass and speed of light.
%  All other quantities are in SI units.
%
%   posX              posY              posZ              momX              momY              momZ              mass              charge            macro-charge      time             particleID   sourceID

     1.9714745e-02    -1.0346177e-03     2.7216705e-02     1.0488336e+00    -6.3303951e-03     2.4461593e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.6523224e-01   0            16777216
     2.0050688e-02    -1.0366874e-03     2.7291056e-02     1.0524067e+00    -6.5280646e-03     2.2875018e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.6679843e-01   0            16777216
     2.0387715e-02    -1.0388209e-03     2.7360316e-02     1.0557457e+00    -6.7281970e-03     2.1280217e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.6836460e-01   0            16777216
     2.0725753e-02    -1.0410189e-03     2.7424464e-02     1.0588485e+00    -6.9307513e-03     1.9677618e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.6993079e-01   0            16777216
     2.1064725e-02    -1.0432822e-03     2.7483474e-02     1.0617127e+00    -7.1356851e-03     1.8067662e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.7149697e-01   0            16777216
     2.1404555e-02    -1.0456116e-03     2.7537324e-02     1.0643365e+00    -7.3429532e-03     1.6450796e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.7306316e-01   0            16777216
     2.1745164e-02    -1.0480076e-03     2.7585993e-02     1.0667176e+00    -7.5525078e-03     1.4827472e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.7462935e-01   0            16777216
     2.2086477e-02    -1.0504712e-03     2.7629461e-02     1.0688543e+00    -7.7642999e-03     1.3198154e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.7619553e-01   0            16777216
     2.2428412e-02    -1.0530030e-03     2.7667711e-02     1.0707448e+00    -7.9782698e-03     1.1563338e-01     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.7776170e-01   0            16777216
     2.2770893e-02    -1.0556037e-03     2.7700724e-02     1.0723871e+00    -8.1943450e-03     9.9235810e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.7932789e-01   0            16777216
     2.3113837e-02    -1.0582737e-03     2.7728489e-02     1.0737799e+00    -8.4124720e-03     8.2793631e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.8089408e-01   0            16777216
     2.3457168e-02    -1.0610141e-03     2.7750991e-02     1.0749220e+00    -8.6325919e-03     6.6311695e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.8246026e-01   0            16777216
     2.3800801e-02    -1.0638252e-03     2.7768221e-02     1.0758119e+00    -8.8546481e-03     4.9794890e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.8402645e-01   0            16777216
     2.4144661e-02    -1.0667077e-03     2.7780164e-02     1.0764484e+00    -9.0785809e-03     3.3248167e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.8559262e-01   0            16777216
     2.4488660e-02    -1.0696622e-03     2.7786817e-02     1.0768306e+00    -9.3043288e-03     1.6676513e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.8715881e-01   0            16777216
     2.4832722e-02    -1.0726892e-03     2.7788170e-02     1.0769578e+00    -9.5318286e-03     8.4957697e-05     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.8872499e-01   0            16777216
     2.5176764e-02    -1.0757893e-03     2.7784217e-02     1.0768291e+00    -9.7610159e-03    -1.6521443e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.9029118e-01   0            16777216
     2.5520699e-02    -1.0789630e-03     2.7774958e-02     1.0764437e+00    -9.9918125e-03    -3.3137146e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.9185737e-01   0            16777216
     2.5864454e-02    -1.0822108e-03     2.7760388e-02     1.0758015e+00    -1.0224133e-02    -4.9756292e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.9342355e-01   0            16777216
     2.6207941e-02    -1.0855333e-03     2.7740510e-02     1.0749019e+00    -1.0457908e-02    -6.6373743e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.9498973e-01   0            16777216
     2.6551079e-02    -1.0889306e-03     2.7715325e-02     1.0737450e+00    -1.0693066e-02    -8.2984351e-02     9.1093797e-31    -7.8292177e-28    -7.8292177e-28     1.9655591e-01   0            16777216
